Year,FileName,Title,Citation Count
2014,2014_29_8,Gender differences in compensation in academic medicine: The results from four neurological specialties within the University of California Healthcare System,3
2014,2014_29_9,A comparative study on the centrality measures for analyzing research collaboration networks,0
2014,2014_29_10,Extending citer analysis to journal impact evaluation,5
2014,2014_30_1,An article level metric in the context of research community,3
2014,2014_30_2,The p-index: Ranking scientists using network dynamics,3
2014,2014_30_3,Generating a Ranking Algorithm for Scientific Documents in the Computing Science Area,3
2014,2014_30_4,Making a Mark: a computational and visual analysis of one researcher's intellectual domain,9
2014,2014_30_5,Impact factors: misuse and initiatives,3
2014,2014_30_6,A ranking analysis of the management schools in greater China (2000–2010): Evidence from the SSCI database,5
2014,2014_30_7,Impact coverage of the success-index,5
2014,2014_30_8,Comparing scientific performance among equals,4
2014,2014_30_9,Geographic trends of scientific output and citation practices in psychiatry,9
2014,2014_30_10,Empirical patterns in Google Scholar citation counts,3
2014,2014_31_1,Bibliometrics and University Research Rankings Demystified for Librarians,5
2014,2014_31_2,Citation classics in the burn literature during the past 55 years,4
2014,2014_31_3,The use of the Percentage Rank Position index for comparative evaluation of journals,4
2014,2014_31_4,Research productivity in soil science in the Philippines,5
2014,2014_31_5,The art and science of self-citations,3
2014,2014_31_6,A bibliometric evaluation of organic chemistry research in India,0
2014,2014_31_7,Describing the development of molecular research in the context of nervous system diseases using year-based h-cores,5
2014,2014_31_8,Breaking into the International Arena: Malaysian Journal of Medical Sciences publishing Report 2013.,3
2014,2014_31_9,Empirical study of L-Sequence: The basic h-index sequence for cumulative publications with consideration of the yearly citation performance,6
2014,2014_31_10,"Metaheuristic algorithms applied to bioenergy supply chain problems: theory, review, challenges, and future",6
2014,2014_32_1,Just how good are the top three journals in finance? An assessment based on quantity and quality citations,4
2014,2014_32_2,A new method and metric to evaluate the peer review process of scholarly journals,6
2014,2014_32_3,"Local, community and global centrality methods for analyzing networks",5
2014,2014_32_4,"Impacto de las revistas de salud colombianas: comparación de Publindex versus Google Scholar Metrics, SciELO y SCOPUS",0
2014,2014_32_5,Caracterizaç ao de árvores de genealogia acadêmica por meio de métricas em grafos,0
2014,2014_32_6,Impacto de la investigación y de los investigadores en comunicación en Latinoamérica: el índice h de las revistas científicas,9
2014,2014_32_7,As relações acadêmicas de produção na pós-graduação em administração no Brasil,0
2014,2014_32_8,"Análisis de la revista Perspectivas en Psicología desde el perfil de la autoría, el contenido y la visibilidad de los artículos publicados en el período 2004-2011.",0
2014,2014_32_9,Evolución de los contenidos de la Revista Catalana d'Ornitologia: un análisis bibliométrico,0
2014,2014_32_10,Metodologia de pesquisa bibliográfica com a utilização de método multicritério de apoio à decisão,12
2014,2014_33_1,?????? ????? ? ?????????? ??????? ???????? ???????????,13
2014,2014_33_2,"Productividad en el ISI de los investigadores mexicanos y consolidados (nivel III) del SNI, en Physics Multidisciplinary, 1996-2003",0
2014,2014_33_3,?????? Google Scholar ? Microsoft Academic Search ?????,0
2014,2014_33_4,?????????????,0
2014,2014_33_5,Bibliometrie: Einfach-verständlich-nachvollziehbar,0
2014,2014_33_6,Bibliometrie–ein Aufgabengebiet von Bibliotheken?,0
2014,2014_33_7,Evaluating the impact on research practice of the development of digital repositories within the humanities: an assessment of quantifiable methods of impact  …,2
2014,2014_33_8,A bibliometric profile of Current Science,8
2014,2014_33_9,Niche breadth of oligarchic species in Amazonian and Andean rain forests,3
2014,2014_33_10,Global thrust on fuel cells and their sustainability–an assessment of research trends by bibliometric analysis,4
2014,2014_34_1,Higher impact factor: better journal? Not a necessity,0
2014,2014_34_2,THE SUCCESSFUL SCIENTIFIC PERIODICALS: CONTEMPORARY ISSUES1,2
2014,2014_34_3,ISI Perceptions and Hard Facts,5
2014,2014_34_4,Equal weights coauthorship sharing and the Shapley value are equivalent,4
2014,2014_34_5,"Informetrics, bibliometrics, altmetrics: What is it all about?",4
2014,2014_34_6,A comparative study of cross-domain research output and citations: Research impact cubes and binary citation frequencies,5
2014,2014_34_7,Big data and false discovery: analyses of bibliometric indicators from large data sets,6
2014,2014_34_8,Mapping research and innovation in the Republic of Malawi,0
2014,2014_34_9,Distributions of citations of papers of individual authors publishing in different scientific disciplines: Application of Langmuir-type function,3
2014,2014_34_10,"h-index, h-type Indices, and the role of corrected quality ratio",3
2014,2014_35_1,Analysing ranking algorithms and publication trends on scholarly citation networks,2
2014,2014_35_2,Reviewers and reviewing,10
2014,2014_35_3,Modelling epistemic systems,2
2014,2014_35_4,Centrality measures in biological networks,7
2014,2014_35_5,"Use and misuse of bibliometric measures for assessment of academic performance, tenure and publication support",6
2014,2014_35_6,Prolific scholars and institutions in finance,2
2014,2014_35_7,A general theory of minimal increments for Hirsch-type indices and applications to the mathematical characterization of Kosmulski-indices,2
2014,2014_35_8,Self-citation by researchers: narcissism or an inevitable outcome of a cohesive and sustained research program?,5
2014,2014_35_9,Zipf–Mandelbrot–Pareto model for co-authorship popularity,3
2014,2014_35_10,Vascular surgery research in the Gulf Cooperation Council countries,4
2014,2014_36_1,Modern Bibliometric Indicators and Achievements of Authors,3
2014,2014_36_2,Scientific Research Paper Ranking Algorithm PTRA: A Tradeoff between Time and Citation Network,8
2014,2014_36_3,"A three?class, three?dimensional bibliometric performance indicator",4
2014,2014_36_4,"Application of h and g indices to Quantify Scientific Productivity of Physicists at JNU, India",2
2014,2014_36_5,A scientometric portrait of the journal Digital Investigation,7
2014,2014_36_6,On the evolution and utility of annual citation indices,2
2014,2014_36_7,EVALUATING SCIENTIFIC PUBLICATIONS BY N–LINEAR RANKING MODEL,2
2014,2014_36_8,Sub-organizations of institutions in computer science journals at the turn of the century,2
2014,2014_36_9,The importance of bibliometric indicators for the analysis of research performance in Georgia,2
2014,2014_36_10,Scientific performance indicators: A critical appraisal and a country-by-country analysis,6
2014,2014_37_1,Botanical Survey of India (1971–2010): a scientometric analysis,6
2014,2014_37_2,Informationswissenschaft an deutschsprachigen Universitäten–eine komparative informetrische Analyse,0
2014,2014_37_3,???????????????????,0
2014,2014_37_4,???????????? ????????? ?????? Google ???????? ?? Publish or Perish ??? ?????????? ????????????? ?????????? ?????????? ?????? ????????????,0
2014,2014_37_5,??????????????????——? h ????????,3
2014,2014_37_6,?????????????: ??????????????,0
2014,2014_37_7,"Perfiles de Comunicación en Google Scholar Metrics, índice hy nuevas estrategias de difusión de la investigación/Communication profiles in Google Scholar Metrics,  …",0
2014,2014_37_8,Autocuidado en enfermeras y su asociación con su estado emocional,0
2014,2014_37_9,??????? 4G ?????????????,0
2014,2014_37_10,????????????????????????,0
2014,2014_38_1,? ????????? ?????????? ??????? ????????????,3
2014,2014_38_2,???? ???? ??? ?? ??? ??? ?? ?? ??,0
2014,2014_38_3,Como escrever um artigo científico,0
2014,2014_38_4,"?????? ?????????????? ????? ?????? ???????????? ??????, ?????????? ?????, ?????????????? ??????? ???????????",0
2014,2014_38_5,????????????????,2
2014,2014_38_6,"Índicadores bibliométricos de la Revista CONAMED, 2008-2012.",3
2014,2014_38_7,?? ISI Web of Knowledge ???????????????????????,3
2014,2014_38_8,Canalizar audiencias académicas: Propuesta de una red social para investigadores en estudios fílmicos,2
2014,2014_38_9,?????????????????——????????????????,0
2014,2014_38_10,Profile of CNPq productivity research fellows in the chemistry area based on the lattes platform,1
2014,2014_39_1,?? h? ?? ? ?? ?? ?? ?? ?? ?? ??,0
2014,2014_39_2," Estudio bibliométrico de la Producción, actividad y colaboración en científicas Grupos de investigación: of el caso de la the Universidad de Murcia",0
2014,2014_39_3, Modern tools for assessing the scientific potential of the territory: scientometric approach,0
2014,2014_39_4,????????????????????,0
2014,2014_39_5, Hirsch Index: modernization is required (once the quantitative assessment of the work of scientists),0
2014,2014_39_6,?? ?? ? ? ? ? ?? ?? ?? ? ?? ??,0
2014,2014_39_7,? ??: ???? - ?? ?? ?? ? ? ??,0
2014,2014_39_8,Modèle de valorisation des publications médicales scientifiques: le logiciel SIGAPS,0
2014,2014_39_9,?? ?? ?? ?? ?? ?? ? ?? - ? ?? ? CSSCI ?? ??,0
2014,2014_39_10,Evidenciação do Estado da Arte do Balanced Scorecard no E-Commerce,2
2014,2014_40_1,?? Web of Science ? 10 ?????????,2
2014,2014_40_2,ESTUDO BIBLIOMÉTRICO SOBRE A SUSTENTABILIDADE NA ÁREA DE ECONOMIA EMPRESARIAL.,0
2014,2014_40_3,Methodology of bibliographical research using multicriteria decision-making methods,3
2014,2014_40_4,? ????????? ??????????? ???????? ????? ? ???? ? ?????? ???????????,0
2014,2014_40_5,?????????????——p ??????,0
2014,2014_40_6,?????????????????????,0
