Year,File Name,Title,Citation Count,Single Labeled,Multi Labeled
2014,2014_17_4,Assessing the impact of the funding environment on researchers risk aversion: the use of citation statistics,9,Compare  ,Compare
2014,2014_17_5,Importance of collection in gene set enrichment analysis of drug response in cancer cell lines,8,Neutral  ,Neutral
2014,2014_17_6,Moneyball for academics: Network analysis for predicting research impact,10,Base  ,Base
2014,2014_17_7,Commonness patterns and the size of the species pool along a tropical elevational gradient: insights using a new quantitative tool,10,Motivate  ,Motivate
2014,2014_17_8,Global research output of nanobiotechnology research: A scientometrics study,9,Motivate  ,Motivate
2014,2014_17_9,High impact academic paper prediction using temporal and topological features,9,Support  Compare  ,Compare
2014,2014_18_1,Pedagogical Strategies Used by Selected Leading Mixed Methodologists in Mixed Research Courses.,10,Use  ,Use
2014,2014_18_10,Language and ideology: Quantitative thematic analysis of New Year speeches given by Czechoslovak and Czech presidents (1949–2011),9,Neutral  ,Neutral
2014,2014_18_2,Chinas growing contribution to global intracranial aneurysm research (1991–2012): a bibliometric study,13,Use  Modify  ,Modify
2014,2014_18_3,Should research fraud be a crime?,14,Support  ,Support
2014,2014_18_4,Seed+ expand: a general methodology for detecting publication oeuvres of individual researchers,11,Base  ,Base
2014,2014_18_5,Correlation among the citation indices of Korean scientific journals listed in international databases,7,Base  Use  Compare  ,Compare
2014,2014_18_6,Measuring recent research performance for Chinese universities using bibliometric methods,11,Modify  ,Modify
2014,2014_18_7,The emperors new clothes: the h-index as a guide to resource allocation in higher education,9,Use  ,Use
2014,2014_18_8,A Borda count approach to combine subjective and objective based MIS journal rankings,8,Base  ,Base
2014,2014_18_9,Factors affecting journal quality indicator in Scopus (SCImago Journal Rank) in obstetrics and gynecology journals: A longitudinal study (1999-2013),10,Neutral  ,Neutral
2014,2014_19_1,Axiomatic measures of intellectual influence,8,Base  ,Base
2014,2014_19_10,COCOON CORE: CO-author REcommendations Based on Betweenness Centrality and Interest Similarity,9,Use  Neutral  Compare  ,Compare
2014,2014_19_2,MRSA: a density-equalizing mapping analysis of the global research architecture,7,Use  Compare  ,Compare
2014,2014_19_3,Towards a scientific impact measuring framework for large computing facilities-a case study on XSEDE,6,Use  ,Use
2014,2014_19_4,Worldwide performance and trends in nonpoint source pollution modeling research from 1994 to 2013: A review based on bibliometrics,7,Neutral  ,Neutral
2014,2014_19_5,Cost-sensitive selective naive Bayes classifiers for predicting the increase of the h-index for scientific journals,9,Base  Use  Modify  ,Modify
2014,2014_19_6,WL?index: Leveraging citation mention number to quantify an individuals scientific impact,13,Use  ,Use
2014,2014_19_7,Which World Bank reports are widely read?,16,Compare  ,Compare
2014,2014_19_8,Toward a formal visual framework of emergent cognitive development of scholars,11,Motivate  ,Motivate
2014,2014_19_9,The h l-index: improvement of h-index based on quality of citing papers,7,Motivate  Support  ,Support
2014,2014_1_1,Big data: A survey,1114,Base  Motivate  Support  ,Support
2014,2014_1_10,CitNetExplorer: A new software tool for analyzing and visualizing citation networks,91,Use  ,Use
2014,2014_1_2,Toward scalable systems for big data analytics: A technology tutorial,473,Base  Use  ,Use
2014,2014_1_3,Academia. edu: social network or academic network?,148,Modify  ,Modify
2014,2014_1_4,Expert assessment of sea-level rise by AD 2100 and AD 2300,121,Neutral  ,Neutral
2014,2014_1_5,The Matthew effect in empirical data,127,Base  Use  Support  ,Support
2014,2014_1_6,Evaluating students evaluations of professors,114,Modify  ,Modify
2014,2014_1_7,Neuroscience and organizational behavior: Avoiding both neuro?euphoria and neuro?phobia,41,Use  ,Use
2014,2014_1_8,A longitudinal study of Google Scholar coverage between 2012 and 2013,81,Motivate  ,Motivate
2014,2014_1_9,Visibility and citation impact,65,Base  ,Base
2014,2014_20_1,Topic-based Pagerank: toward a topic-level scientific evaluation,10,Base  ,Base
2014,2014_20_10,Black–Scholes–Schrödinger–Zipf–Mandelbrot model framework for improving a study of the coauthor core score,9,Support  ,Support
2014,2014_20_2,Scientometric analysis of relative performance in a key university in Romania,5,Neutral  ,Neutral
2014,2014_20_3,Research advancement of green technologies,7,Base  ,Base
2014,2014_20_4,The academic and labor market returns of university professors,7,Neutral  ,Neutral
2014,2014_20_5,Bibliometric indicators for evaluating the quality of scientifc publications,17,Neutral  ,Neutral
2014,2014_20_6,New research journals are needed and can compete with titans,7,Modify  ,Modify
2014,2014_20_7,Improving opinionated blog retrieval effectiveness with quality measures and temporal features,8,Support  ,Support
2014,2014_21_1,How should journal quality be ranked? An application to agricultural energy environmental and resource economics,1,Use  ,Use
2014,2014_21_10,Current index: A proposal for a dynamic rating system for researchers,7,Support  ,Support
2014,2014_21_2,Do the best scholars attract the highest speaking fees? An exploration of internal and external influence,7,Use  ,Use
2014,2014_21_3,Automatically generating reading lists,10,Compare  ,Compare
2014,2014_21_4,The citation wake of publications detects Nobel laureates papers,9,Base  Compare  ,Compare
2014,2014_21_5,Administrative Research in a Neoinstitutionalist Perspective: Finland Calling for Globalization and the Rehabilitation of Public Administration,5,Modify  ,Modify
2014,2014_21_6,A multidimensional approach to academic productivity,9,Modify  ,Modify
2014,2014_21_7,Fragmented romanian sociology: Growth and structure of the collaboration network,8,Compare  ,Compare
2014,2014_21_8,Measuring the influence of bloggers in their community based on the H-index family,7,Base  Compare  ,Compare
2014,2014_21_9,An alternative axiomatization of the Hirsch index,7,Use  ,Use
2014,2014_22_1,A new bibliometric index based on the shape of the citation distribution,8,Support  ,Support
2014,2014_22_10,Citation analysis of Canadian psycho-oncology and supportive care researchers,6,Neutral  Compare  ,Compare
2014,2014_22_2,The role of handbooks in knowledge creation and diffusion: A case of science and technology studies,6,Modify  ,Modify
2014,2014_22_3,Latin American undergraduate medical journals,6,Modify  ,Modify
2014,2014_22_4,Binary scientific star coauthors core size,6,Use  ,Use
2014,2014_22_5,Algerian medical teachers research output and its determinants during the 2000–2009 decade,6,Use  Modify  ,Modify
2014,2014_22_6,The anatomy of teams: division of labor and allocation of credit in collaborative knowledge production,7,Use  ,Use
2014,2014_22_7,Causal Discovery for Relational Domains: Representation Reasoning and Learning,5,Base  ,Base
2014,2014_22_8,Altmetrics as a means of assessing scholarly output,13,Support  ,Support
2014,2014_22_9,Recent advances in bibliometric indexes and the PaperRank problem,8,Base  Use  ,Use
2014,2014_23_1,Examples for counterintuitive behavior of the new citation-rank indicator P100 for bibliometric evaluations,6,Compare  ,Compare
2014,2014_23_10,From little things big things grow; trends and fads in 110 years of Australian ornithology,6,Use  ,Use
2014,2014_23_2,Sub-field normalization of the IEEE scientific journals based on their connection with Technical Societies,8,Compare  ,Compare
2014,2014_23_3,Which role do non-source items play in the social sciences? A case study in political science in Germany,7,Compare  ,Compare
2014,2014_23_4,A short story on how the H-index may change the fate of scientists and scientific publishing,7,Motivate  ,Motivate
2014,2014_23_5,Measuring academic productivity and changing definitions of scientific impact,9,Modify  ,Modify
2014,2014_23_7,Identifying interactions between chemical entities in biomedical text,6,Base  Use  ,Use
2014,2014_23_8,Which recommender system can best fit social learning platforms?,12,Base  Use  Compare  ,Compare
2014,2014_23_9,Bacterial meningitis: a density-equalizing mapping analysis of the global research architecture,7,Support  ,Support
2014,2014_24_1,Big data applications,9,Base  Use  Support  Modify  Compare  ,Compare
2014,2014_24_10,A ten-year bibliometric analysis of the journal Review of Palaeobotany and Palynology (2003-2012),5,Base  ,Base
2014,2014_24_5,A method for predicting citations to the scientific publications of individual researchers,12,Motivate  ,Motivate
2014,2014_24_6,Comparison of the h?Index Scores Among Pathogens Identified as Emerging Hazards in North America,8,Modify  ,Modify
2014,2014_24_7,Modeling collaboration in academia: A game theoretic approach,6,Base  Modify  ,Modify
2014,2014_24_8,Assessing h-and g-Indices of Scientific Papers using k-Means Clustering,5,Modify  ,Modify
2014,2014_24_9,Productivity in medical education research: an examination of countries of origin,7,Modify  ,Modify
2014,2014_25_1,Heterogeneous networks and their applications: Scientometrics name disambiguation and topic modeling,5,Modify  ,Modify
2014,2014_25_10,The OpenScienceLink architecture for novel services exploiting open access data in the biomedical domain,4,Support  ,Support
2014,2014_25_2,On the meaningful and non-meaningful use of reference sets in bibliometrics.,7,Use  ,Use
2014,2014_25_3,Google Scholar-based citation analysis ofIndian library and information science journals,6,Base  ,Base
2014,2014_25_4,Professor Claudiu Supuran a highly cited chemist and biochemist,4,Use  Support  ,Support
2014,2014_25_5,Highly cited articles in the Information Science and Library Science category in Social Science Citation Index: A bibliometric analysis,10,Support  ,Support
2014,2014_25_6,Scientific productivity versus efficiency of R&D financing: bibliometric analysis of African countries,4,Compare  ,Compare
2014,2014_25_7,The impact of data source on the ranking of computer scientists based on citation indicators: A comparison of Web of Science and Scopus,5,Use  Neutral  ,Neutral
2014,2014_25_9,Learning to measure influence in a scientific social network,6,Use  Neutral  ,Neutral
2014,2014_26_1,Publication trends and citation impact of tribology research in India: A scientometric study,5,Use  ,Use
2014,2014_26_10,Performance analysis of Civil Engineering Journals based on the Web of Science® database,8,Base  Use  Compare  ,Compare
2014,2014_26_2,Publish or Perish? Incentives and Careers in Italian Academia,7,Base  ,Base
2014,2014_26_3,An overview of iris recognition: A bibliometric analysis of the period 2000–2012,9,Use  Support  ,Support
2014,2014_26_4,Applications and researches of geographic information system technologies in bibliometrics,8,Use  ,Use
2014,2014_26_5,Qualitative versus quantitative evaluation of scientists impact: a medical toxicology tale,4,Support  ,Support
2014,2014_26_6,Impact of journals and academic reputations of authors: A structured bibliometric survey of the IEEE publication galaxy,4,Base  Use  Compare  ,Compare
2014,2014_26_7,Curare-a curative poison: a scientometric analysis,9,Base  Use  ,Use
2014,2014_26_8,A good normalized impact and concentration measure,8,Compare  ,Compare
2014,2014_26_9,RIMS Revisited: The Evolution of the Research Impact Measurement Service at UNSW Library,10,Use  ,Use
2014,2014_27_1,People like us: mining scholarly data for comparable researchers,5,Use  Compare  ,Compare
2014,2014_27_10,Scientometric approach of productivity in scholarly economics and business,3,Compare  ,Compare
2014,2014_27_2,Supporting EFSA assessment of the EU environmental suitability for exotic forestry pests: Final Report,20,Support  ,Support
2014,2014_27_3,Ian Macneil and relational contract theory: evidence of impact,8,Compare  ,Compare
2014,2014_27_4,Quantitative evaluation of translational medicine based on scientometric analysis and information extraction,5,Support  ,Support
2014,2014_27_5,Motif-based success scores in coauthorship networks are highly sensitive to author name disambiguation,7,Base  ,Base
2014,2014_28_1,Cyberspace knowledge gaps and boundaries in sustainability science: topics regions editorial teams and journals,4,Compare  ,Compare
2014,2014_28_10,Distributions instead of single numbers: Percentiles and beam plots for the assessment of single researchers,5,Motivate  ,Motivate
2014,2014_28_2,The citer-success-index: a citer-based indicator to select a subset of elite papers,3,Base  Use  Modify  ,Modify
2014,2014_28_3,Mapping of Indian research output on osteoporosis,5,Modify  ,Modify
2014,2014_28_4,Latent variable modeling for networks and text: Algorithms models and evaluation techniques dissertation,4,Support  ,Support
2014,2014_28_5,Research productivity and research system attitudes,6,Modify  ,Modify
